PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True,Cabin_encoded
1615_03,G/259/P,0.0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Terina Lopelases,True,False,False,False,False,True,False,5446
1617_01,D/53/P,0.46835443037974683,0.11353948955087396,0.7060016248775228,-0.25180461027084344,0.18694939441140898,-0.26300328786535954,Ots Blan,False,False,True,False,True,False,False,1333
1619_01,G/249/S,0.49367088607594933,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Vanard Hinglendez,True,False,False,True,False,True,False,5431
1621_01,F/308/S,0.31645569620253167,0.504163863954938,-0.2810267305009518,-0.2819063155538199,-0.05827542584521523,-0.25594899474817356,Jeane Dukertyler,True,False,False,False,False,False,False,3575
1621_02,F/308/S,0.31645569620253167,-0.07268840987431929,-0.2001844080604291,-0.21501363714720556,-0.2706259042558427,0.03768595625469162,Valex Dukertyler,False,False,False,False,True,False,False,3575
1622_01,F/323/P,0.4430379746835443,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Jayrin Sau,True,False,True,True,False,True,False,3598
1624_01,G/250/S,0.0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Joanry Barbes,True,False,False,True,True,False,False,5433
1624_02,G/250/S,0.5822784810126582,0.5934926937605184,-0.2810267305009518,-0.17989498098373302,-0.2706259042558427,-0.26300328786535954,Dorice Barbes,True,False,False,False,False,False,False,5433
1624_03,G/250/S,0.05063291139240506,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Eristy Barbes,True,False,False,False,False,True,False,5433
1625_01,C/59/P,0.24050632911392406,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Weznif Patimonne,True,True,False,True,False,False,False,977
1625_02,C/59/P,0.3670886075949367,-0.33310465947702855,0.30179001267490946,-0.2835786325139853,1.6067655638682405,-0.17658819717983162,Dabik Patimonne,False,True,False,False,False,True,False,977
1626_01,F/324/P,0.24050632911392406,-0.33310465947702855,-0.27538656847021764,-0.2835786325139853,-0.2706259042558427,-0.26212150122571126,Raceky Logannon,False,False,False,False,False,True,False,3599
1628_01,B/71/S,0.5949367088607594,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Zauri Foraud,True,True,False,True,False,True,False,557
1630_01,G/252/S,0.012658227848101266,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Rayne Cofferson,True,False,False,True,True,False,False,5436
1630_02,G/252/S,0.05063291139240506,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Shery Cofferson,False,False,False,True,False,True,False,5436
1630_03,F/309/S,0.46835443037974683,-0.33310465947702855,-0.26410624440874936,-0.26518314595216635,0.37975296685955195,-0.25859435466711833,Elanda Cofferson,False,False,False,False,False,True,False,3577
1631_01,E/118/S,0.7721518987341772,1.5064636153328073,-0.2609728210583415,-0.2835786325139853,-0.2706259042558427,0.056203475687304744,Toniel Kennetty,False,False,False,False,False,True,False,1436
1632_01,C/62/S,0.4050632911392405,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Cella Fatted,True,True,False,True,False,True,False,982
1633_01,G/261/P,0.05063291139240506,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Ferry Thony,True,False,False,True,False,True,False,5450
1633_02,G/261/P,0.20253164556962025,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Tyrony Thony,True,False,False,True,False,True,False,5450
1634_01,G/253/S,0.31645569620253167,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Armen Conleydenan,False,False,False,True,False,False,False,5438
1635_01,F/325/P,0.27848101265822783,1.6351576921713555,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,0.736942761495749,Iandy Tuckers,False,False,False,False,False,True,False,3600
1636_01,G/254/S,0.5189873417721519,-0.12265199264693212,0.13634525977337464,-0.2735447307529931,-0.20754270774055172,-0.24095862187415343,Daisya Connelson,False,False,False,False,False,True,False,5440
1637_01,G/255/S,0.31645569620253167,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Leony Ricews,True,False,False,True,False,True,False,5442
1638_01,E/119/S,0.24050632911392406,0.29371119712484145,-0.2810267305009518,-0.1732057131430716,0.0021422834933733483,-0.26300328786535954,Roydo Ballocks,False,False,False,False,False,True,False,1437
1640_01,G/262/P,0.26582278481012656,0.12867996917893845,-0.2810267305009518,-0.2819063155538199,0.2784644541448593,-0.26123971458606304,Essara Scotterkins,True,False,False,False,False,True,False,5452
1644_01,F/327/P,0.17721518987341772,-0.33310465947702855,-0.27977336116078866,-0.2835786325139853,-0.2706259042558427,0.43713530401534606,Lavey Waltonnedy,False,False,False,False,False,False,False,3602
1645_01,G/734/S,0.22784810126582278,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Andace Thonyderson,False,False,False,True,False,False,False,6156
1646_01,G/264/P,0.43037974683544306,-0.33310465947702855,-0.2810267305009518,1.1964218772323574,-0.2706259042558427,-0.26300328786535954,Marily Monroellynn,True,False,False,False,False,True,False,5455
1647_01,F/328/P,0.4177215189873418,1.111297097040324,-0.2810267305009518,-0.2668554629123317,-0.2679604170791403,-0.26123971458606304,Juanna Fisheparks,False,False,False,False,False,True,False,3604
1649_01,G/265/P,0.17721518987341772,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Diandi Hinglendez,False,False,False,True,False,False,False,5457
1650_01,G/258/S,0.35443037974683544,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Walla Hodes,True,False,False,True,False,False,False,5445
1651_01,G/266/P,0.5443037974683544,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Camina Wonglasquez,False,False,False,True,True,False,False,5459
1651_02,G/266/P,0.0379746835443038,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Ebonyd Lynnerett,True,False,False,False,False,False,False,5459
1651_03,G/266/P,0.0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Deanny Wonglasquez,True,False,False,True,True,False,False,5459
1653_01,A/19/S,0.5949367088607594,-0.32704846762580275,0.5355433946153355,1.1044444444232626,0.41706978733338607,-0.26123971458606304,Phernar Oderient,False,True,False,False,False,True,False,22
1655_01,G/734/S,0.35443037974683544,4.514876917429222,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.25859435466711833,Karay Dicksons,False,False,False,False,False,True,False,6156
1655_02,F/310/S,0.5063291139240507,-0.33310465947702855,0.2247077982548762,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Nadie Dicksons,True,False,False,False,False,True,False,3581
1656_01,F/311/S,0.21518987341772153,-0.3315906115142221,-0.18075718328790039,-0.221702904987867,-0.2706259042558427,-0.26300328786535954,Keithy Mallerez,False,False,False,False,False,True,False,3583
1657_01,G/267/P,0.26582278481012656,-0.33310465947702855,-0.2810267305009518,0.08098646480206295,-0.17377987016898752,4.428983421702946,Shally Alest,False,False,False,False,False,True,False,5461
1658_01,F/312/S,0.34177215189873417,1.408050497750388,-0.2810267305009518,-0.2735447307529931,-0.2670719213535728,-0.26300328786535954,Sallos Part,True,False,True,False,False,True,False,3585
1659_01,F/313/S,0.5189873417721519,-0.33310465947702855,-0.22963858755426295,-0.2785616816334892,-0.2706259042558427,0.37011951940207954,Rayle Pugherman,False,False,False,False,False,True,False,3586
1660_01,E/122/S,0.25316455696202533,-0.33310465947702855,-0.2804000458308702,-0.2835786325139853,0.5334627273827258,-0.26300328786535954,Estina Cardner,False,False,False,False,False,True,False,1441
1661_01,A/20/S,0.7088607594936709,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Arin Fringh,False,True,False,False,False,True,False,26
1661_02,A/20/S,0.7215189873417721,-0.33310465947702855,-0.24217228095589435,-0.2835786325139853,1.6272009655562925,-0.10604526600797212,Almino Earmeter,False,True,False,False,False,True,False,26
1661_03,A/20/S,0.6075949367088608,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Quarkib Fringh,True,True,False,True,False,True,False,26
1661_04,A/20/S,0.46835443037974683,-0.33310465947702855,1.2167496309940034,-0.2835786325139853,0.889749513335285,-0.26300328786535954,Branev Fringh,False,True,False,False,False,True,False,26
1662_01,F/314/S,0.25316455696202533,-0.1408205682006095,-0.2810267305009518,-0.2835786325139853,0.21093877900173094,-0.26300328786535954,Wenise Sterson,False,False,False,False,True,False,False,3588
1663_01,G/268/P,0.45569620253164556,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Carita Villenson,True,False,False,True,True,False,False,5462
1666_01,D/59/S,0.4810126582278481,-0.09388508135360958,0.21217410485324475,4.432355195152327,-0.2706259042558427,-0.18716963685561055,Askedus Retefule,True,True,False,False,False,True,False,1343
1668_01,F/316/S,0.27848101265822783,-0.3300765635514157,-0.2810267305009518,-0.2735447307529931,-0.18088783597352734,0.20963435098609917,Millia Watsongley,False,False,False,False,False,True,False,3589
1669_01,F/317/S,0.3924050632911392,3.3551161779194816,-0.2810267305009518,-0.03774803936967753,-0.2564099726467631,-0.26300328786535954,Flams Spane,False,False,True,False,False,True,False,3591
1669_02,F/317/S,0.0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Spuffs Spane,True,False,True,True,False,True,False,3591
1669_03,F/317/S,0.26582278481012656,1.9092003734393228,-0.2810267305009518,1.1897326093916958,-0.2706259042558427,-0.26300328786535954,Pokix Perte,False,False,True,False,False,False,False,3591
1670_01,G/269/P,0.620253164556962,-0.33310465947702855,-0.23903885760548652,0.07262488000123615,-0.2688489128047078,1.008533046507408,Aleen Sancasey,False,False,False,False,False,True,False,5464
1670_02,G/269/P,0.5569620253164557,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Jordy Sancasey,False,False,False,True,False,True,False,5464
1671_01,B/73/S,0.34177215189873417,-0.33310465947702855,0.2572954010991179,-0.2835786325139853,5.685849439948537,-0.20656894292787192,Muonan Mosteraked,False,True,False,False,False,False,False,560
1672_01,F/318/S,0.3670886075949367,-0.3225063237373834,-0.2810267305009518,-0.2835786325139853,0.4375051890214381,-0.26300328786535954,Elicia Solivers,False,False,False,False,False,True,False,3592
1673_01,F/330/P,0.20253164556962025,0.993201355941421,-0.2810267305009518,-0.27521704771315847,-0.2697374085302752,-0.24889470163098762,Benny Perrerojass,False,False,False,False,False,False,False,3606
1674_01,G/260/S,0.25316455696202533,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,unknown,False,False,False,True,True,False,False,5449
1676_01,G/270/P,0.3291139240506329,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Pennie Staffersby,False,False,False,True,False,True,False,5468
1677_01,E/103/P,0.24050632911392406,-0.32553441966299634,-0.22650516420385508,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Warry Robins,False,False,False,False,False,True,False,1414
1681_01,G/261/S,0.43037974683544306,-0.3315906115142221,-0.22525179486369193,-0.2835786325139853,0.43395120611916815,-0.26300328786535954,Tonia Englence,False,False,False,False,False,True,False,5451
1682_01,F/331/P,0.4810126582278481,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Miten Watte,True,False,True,True,False,True,False,3607
1685_01,G/734/S,0.6455696202531646,-0.33310465947702855,-0.11808871627974327,-0.13139778913893763,-0.2706259042558427,-0.03021161499822315,Sanda Dillestron,False,False,False,False,False,False,False,6156
1685_02,G/272/P,0.08860759493670886,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Vana Dillestron,False,False,False,False,False,False,False,5471
1685_03,G/272/P,0.0379746835443038,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Camina Dillestron,True,False,False,True,False,True,False,5471
1687_01,F/334/P,0.3291139240506329,0.7479255859667763,0.000981371035755266,0.06426329520040935,-0.2706259042558427,-0.2242046757208368,Bases Batte,False,False,True,False,False,True,True,3610
1688_01,E/124/S,0.34177215189873417,0.019668515856874114,0.06615657672423868,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Tyle Webstenson,False,False,False,False,False,True,False,1443
1688_02,G/734/S,0.08860759493670886,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Claura Webstenson,False,False,False,True,False,True,False,6156
1688_03,G/262/S,0.24050632911392406,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Line Webstenson,True,False,False,True,False,True,False,5453
1690_01,F/335/P,0.35443037974683544,-0.33310465947702855,-0.26473292907883095,-0.1364147400194337,-0.26618342562800534,0.4018638384294163,Heryle Paulllegory,False,False,False,False,False,True,False,3612
1691_01,F/321/S,0.34177215189873417,4.9388103470150275,0.4923021523797071,1.6479474564770042,-0.2706259042558427,-0.26300328786535954,Sesh Giba,False,False,True,False,False,True,False,3596
1694_01,G/263/S,0.3924050632911392,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Iria Chavezalez,True,False,False,True,True,False,False,5454
1695_01,G/264/S,0.3291139240506329,0.157446880472261,-0.2810267305009518,0.05255707647925185,-0.2688489128047078,-0.0372659081154091,Fredy Moraleney,False,False,False,False,False,True,False,5456
1696_01,B/55/P,0.5443037974683544,-0.33310465947702855,0.19525361876104233,-0.2551492441911742,13.350902064419179,0.11351960726444059,Alam Iderinelay,False,True,False,False,False,True,False,535
1697_01,G/274/P,0.2911392405063291,-0.33310465947702855,-0.27287982978989134,-0.2835786325139853,0.4161812916078186,-0.26300328786535954,Hollie Blainson,False,False,False,False,False,True,False,5474
1698_01,E/125/S,0.17721518987341772,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Cakes Make,True,False,False,True,True,False,False,1445
1699_01,F/336/P,0.5949367088607594,-0.33310465947702855,0.0786902701258701,-0.2835786325139853,-0.2706259042558427,-0.20304179636927894,Sall Barkeretton,True,False,False,False,False,False,False,3613
1700_01,B/74/S,0.21518987341772153,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Zavior Waring,True,True,False,True,False,True,False,562
1700_02,B/74/S,0.810126582278481,-0.33310465947702855,-0.2785199918206255,-0.2835786325139853,5.238047594262528,0.28546800199584815,Solaron Waring,False,True,False,False,False,True,False,562
1704_01,D/60/S,0.16455696202531644,1.350516675163743,-0.2810267305009518,0.8653031191196163,-0.2706259042558427,-0.26035792794641477,Tors Breke,False,False,True,False,False,True,False,1347
1704_02,D/60/S,0.22784810126582278,-0.20289653467567392,0.4484342254739971,0.5793369189313399,-0.2706259042558427,-0.26300328786535954,Allota Fincy,True,False,True,False,False,False,False,1347
1705_01,E/126/S,0.3670886075949367,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Barave Chake,False,False,True,False,False,True,True,1447
1708_01,F/338/P,0.8860759493670886,-0.33310465947702855,-0.27914667649070707,-0.2819063155538199,-0.2688489128047078,0.874501477280875,Lavey Hopez,False,False,False,False,True,False,False,3616
1709_01,F/326/S,0.2911392405063291,-0.2861691726300286,-0.2810267305009518,1.8018006168122171,-0.2706259042558427,-0.22155931580189206,Jurbet Minen,False,False,True,False,False,True,False,3601
1709_02,D/61/S,0.2911392405063291,3.0129413383252244,-0.2810267305009518,-0.13474242305926834,-0.2706259042558427,-0.26300328786535954,Bet Minen,True,False,True,False,False,True,False,1349
1709_03,G/734/S,0.4430379746835443,1.6548403156878393,-0.2810267305009518,-0.24344302547001667,-0.2706259042558427,-0.26212150122571126,Bleark Minen,False,False,True,False,False,True,False,6156
1709_04,E/127/S,0.21518987341772153,2.307394987657419,-0.2810267305009518,-0.05614352593149648,-0.2635179384513029,-0.25594899474817356,Donut Minen,False,False,True,False,False,True,False,1449
1709_05,F/326/S,0.3291139240506329,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Fams Minen,True,False,True,True,False,True,False,3601
1709_06,D/61/S,0.18987341772151897,2.0197258747241937,-0.2810267305009518,0.7967381237528366,-0.25285598974449314,0.8312939319381111,Tyog Minen,False,False,True,False,False,True,False,1349
1709_07,F/326/S,0.24050632911392406,0.09839900992280948,-0.24718575831654693,1.8001282998520518,-0.17999934024795985,-0.26300328786535954,Cocowl Minen,False,False,True,False,False,True,False,3601
1710_01,G/276/P,0.25316455696202533,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Andrey Mcgowaymond,True,False,False,True,True,False,False,5477
1711_01,F/327/S,0.6455696202531646,0.3285343002693898,-0.1281156710010484,1.2348851673161605,0.46238306933732753,-0.26300328786535954,unknown,False,False,False,False,False,True,False,3603
1712_01,F/339/P,0.21518987341772153,-0.12265199264693212,-0.2810267305009518,1.3201733322845939,-0.25196749401892565,-0.26300328786535954,unknown,False,False,True,False,False,True,False,3618
1712_02,F/339/P,0.34177215189873417,-0.17715771930796428,-0.2804000458308702,-0.2016351014658827,1.880422247343024,-0.24184040851380167,Cinets Pamca,False,False,True,False,False,True,False,3618
1713_01,G/277/P,0.5443037974683544,-0.20592463060128682,0.17394633997826892,-0.28023399859365455,-0.2706259042558427,-0.26300328786535954,Calvia Dyers,False,False,False,False,False,True,False,5479
1714_01,G/265/S,0.06329113924050633,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Lorian Parsoney,False,False,False,False,False,True,False,5458
1715_01,G/266/S,0.21518987341772153,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Camily Mirandry,False,False,False,True,False,True,False,5460
1717_01,E/105/P,0.5063291139240507,0.8978163342846147,-0.2810267305009518,0.5074272896442295,-0.06094091302191767,-0.26300328786535954,Alicey Franankson,True,False,False,False,False,True,False,1416
1717_02,E/105/P,0.4810126582278481,-0.32704846762580275,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,1.217516480104042,Yola Fielsenders,False,False,False,False,False,True,False,1416
1718_01,G/734/S,0.25316455696202533,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Elindy Reyervaney,True,False,False,True,False,True,False,6156
1719_01,G/278/P,0.16455696202531644,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Kerryn Savaraldez,False,False,False,True,False,True,False,5481
1721_01,F/341/P,0.18987341772151897,0.1513906886210352,-0.2584660823780152,-0.27521704771315847,-0.2706259042558427,0.30134016150951654,Frandy Alest,False,False,False,False,False,True,False,3620
1723_01,E/128/S,0.18987341772151897,0.9568642048340662,-0.2810267305009518,-0.2835786325139853,-0.15067898130423305,-0.26300328786535954,Ivaney Holcompson,False,False,False,False,False,True,False,1451
1724_01,A/21/S,0.7468354430379747,-0.32099227577457695,0.698481408836544,-0.2835786325139853,-0.20576571628941676,-0.23566790203626398,Hekark Diateous,True,True,False,False,False,False,False,28
1725_01,F/328/S,0.3037974683544304,-0.33310465947702855,-0.15506311181455595,-0.2835786325139853,-0.2706259042558427,0.2687140558425315,Breney Wheelez,False,False,False,False,False,True,False,3605
1727_01,F/342/P,0.34177215189873417,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Gibil Barte,True,False,True,True,False,True,False,3622
1727_02,D/54/P,0.6582278481012658,1.60336268495242,-0.2810267305009518,1.4907496622214604,0.04834406122288226,-0.26300328786535954,Emoles Barte,False,False,True,False,False,False,False,1335
1728_01,G/280/P,0.4810126582278481,0.504163863954938,-0.2810267305009518,-0.2835786325139853,-0.19332677613147206,-0.04872913443083627,Elle Bakerson,False,False,False,False,False,True,False,5486
1729_01,F/343/P,0.3291139240506329,-0.30130965225809314,-0.2810267305009518,0.5509075306085288,0.2340396678664854,-0.26300328786535954,Billya Merce,True,False,False,False,False,True,False,3624
1730_01,E/106/P,0.21518987341772153,-0.23014939800619003,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,0.43801709065499433,Elson Curton,True,False,False,False,False,False,False,1418
1731_01,G/281/P,0.21518987341772153,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Alfrey Santry,True,False,False,True,True,False,False,5487
1731_02,G/281/P,0.25316455696202533,-0.3315906115142221,0.22533448292495775,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Lestie Santry,True,False,False,False,False,False,False,5487
1733_01,F/344/P,0.18987341772151897,1.6896634188323878,-0.21334478613214208,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Stevey Chanan,False,False,False,False,False,True,False,3625
1734_01,G/283/P,0.37974683544303794,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Guadae Patrichane,True,False,False,True,False,True,False,5489
1736_01,G/284/P,0.27848101265822783,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Therry Blancoy,False,False,False,True,True,False,False,5491
1738_01,E/129/S,0.22784810126582278,-0.33310465947702855,-0.2810267305009518,-0.25180461027084344,0.14430159958417,-0.26300328786535954,Rosey Sawyerson,False,False,False,False,False,True,False,1453
1738_02,G/268/S,0.27848101265822783,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Wenny Sawyerson,True,False,False,True,False,False,False,5463
1739_01,G/269/S,0.25316455696202533,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Wine Jarvey,True,False,False,True,True,False,False,5465
1740_01,G/270/S,0.27848101265822783,0.8205998881814858,-0.27287982978989134,-0.2668554629123317,-0.2706259042558427,-0.26300328786535954,Eillis Torrez,False,False,False,False,False,True,False,5469
1742_01,D/55/P,0.43037974683544306,-0.25891630929951254,0.01852854179803926,0.3636080310700086,-0.2706259042558427,-0.26300328786535954,Anack Trad,False,False,True,False,True,False,True,1337
1745_01,E/130/S,0.35443037974683544,-0.33310465947702855,0.5399301873059065,-0.2835786325139853,-0.07426834890542985,5.084150894961591,unknown,False,True,False,False,False,True,False,1456
1746_01,F/331/S,0.6329113924050633,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Clers Bache,True,False,True,True,False,True,False,3608
1747_01,G/271/S,0.24050632911392406,-0.33310465947702855,-0.2810267305009518,0.5458905797280328,-0.2590754598234655,-0.26300328786535954,Line Santantines,True,False,False,False,False,False,False,5470
1748_01,G/287/P,0.26582278481012656,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2688489128047078,0.44859853033077324,Jeresa Burchrison,False,False,False,False,False,True,False,5494
1748_02,G/287/P,0.0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Erice Burchrison,False,False,False,False,False,True,False,5494
1748_03,G/287/P,0.05063291139240506,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Keithy Burchrison,True,False,False,False,False,True,False,5494
1749_01,G/288/P,0.7468354430379747,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Monald Coley,False,False,False,True,True,False,False,5495
1752_01,F/333/S,0.18987341772151897,1.1900275911062594,-0.2804000458308702,-0.2835786325139853,-0.2706259042558427,0.008586997146299577,Dell Chavezalez,True,False,False,False,False,False,False,3609
1753_01,G/272/S,0.3037974683544304,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Amela Moodson,True,False,False,True,False,True,False,5472
1755_01,G/273/S,0.3291139240506329,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Leneva Mulley,False,False,False,True,False,True,False,5473
1757_01,F/334/S,0.8481012658227848,-0.2937394124440609,0.22596116759503934,-0.2835786325139853,-0.23597457095871105,-0.24007683523450518,Juline Bradamss,False,False,False,False,False,True,False,3611
1758_01,G/274/S,0.6962025316455696,0.5556414946903572,-0.2810267305009518,-0.2835786325139853,0.011915736474615617,-0.26035792794641477,Maril Fielsenders,False,False,False,False,False,True,False,5475
1760_01,F/336/S,0.6329113924050633,0.7903189289253568,-0.2678663524292388,-0.2668554629123317,-0.24752501539108826,-0.25947614130676655,Elicey Cardsay,False,False,False,False,False,True,False,3614
1761_01,F/347/P,0.2911392405063291,-0.11356770487009342,0.026048757839018114,-0.2551492441911742,-0.22708961370303626,-0.26212150122571126,Ine Sweekstarks,False,False,False,False,False,False,False,3627
1762_01,E/132/S,0.26582278481012656,3.3006104512584495,-0.27663993781038076,-0.2835786325139853,-0.25285598974449314,-0.26300328786535954,Sylvin Casez,True,False,False,False,True,False,False,1457
1762_02,G/275/S,0.18987341772151897,-0.17564367134515785,-0.2810267305009518,-0.2835786325139853,-0.11602764800710137,-0.03991126803435383,Thery Casez,False,False,False,False,False,True,False,5476
1763_01,E/133/S,0.5189873417721519,-0.33310465947702855,1.7494316005633388,-0.2835786325139853,-0.21820465644736145,-0.26300328786535954,Diskeon Stering,True,True,False,False,False,True,False,1458
1764_01,F/337/S,0.7468354430379747,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Gies Laai,True,False,True,True,False,True,False,3615
1764_02,E/134/S,0.22784810126582278,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Cin Laai,False,False,True,False,False,True,False,1460
1766_01,F/338/S,0.26582278481012656,-0.16353128764270625,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,0.9124183027857495,Ronne Adavisons,False,False,False,False,False,False,False,3617
1767_01,C/65/S,0.17721518987341772,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Hekaron Gleroling,True,True,False,True,False,False,False,984
1767_02,C/65/S,0.6329113924050633,5.234049699762285,0.20904068150283692,-0.2835786325139853,-0.26529492990243786,0.7669235072437893,Decruxa Stewder,True,True,False,False,False,True,False,984
1767_03,C/65/S,0.4050632911392405,4.168159933946545,1.82964723833378,-0.07621132945348079,-0.21998164789849642,-0.2259682490001333,Coxatik Gleroling,True,True,False,False,False,True,False,984
1767_04,C/65/S,0.5822784810126582,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,Coxah Gleroling,True,True,False,True,False,True,False,984
